9903401,126346,commercial,12,06-04-2018,18,896,26-12-2017,165875,,Janine Jaimez,,56035,56-368-4586
9903402,415362,commercial,11,13-06-2018,31,738,12-08-2017,983093,,Aryn Warsap,,56036,31-563-5601
9903403,498129,personal,8,30-08-2017,24,356,28-12-2017,1738510,,Hermy Barles,,56059,83-718-6520
9903404,891730,education,8,02-09-2017,49,398,22-02-2018,180635,,Colan Rainger,,56067,37-921-0511
9903405,425977,personal,8,18-07-2018,20,745,13-07-2018,895404,,Roman Pickersgill,,66078,64-942-3126
9903406,753772,education,9,07-12-2017,12,974,02-10-2017,484654,,Tonie Evesque,,56085,00-181-0525
9903407,171408,home,10,08-02-2018,19,533,06-04-2018,75436,,Cathrine Chugg,,56088,87-870-2231
9903408,912118,personal,12,30-07-2018,17,780,12-06-2018,1961564,,Ange Southerill,,56102,59-036-6183
9903409,399521,home,12,18-09-2017,24,682,15-11-2017,674978,,Chickie Buye,,56108,77-679-4436
9903410,635634,commercial,8,26-04-2018,26,167,20-11-2017,1399384,,Greta Willgress,,56148,41-390-6702
9903411,48380,auto,6,10-10-2017,23,602,26-01-2018,602881,,Caressa Bulmer,,56207,08-400-1145
9903412,163886,personal,10,17-05-2018,55,453,27-01-2018,344011,,Martelle Jessett,,56211,31-172-5559
9903413,160087,personal,9,29-08-2017,39,995,22-05-2018,1027702,,Anneliese Limprecht,,56239,30-480-6795
9903414,977079,education,9,10-04-2018,20,233,01-11-2017,1150546,,Teddy Rosel,,56245,89-214-0602
9903415,835775,education,7,11-02-2018,51,833,06-01-2018,1207704,,Reed Pollendine,,56279,29-015-2008
9903416,507436,commercial,7,01-03-2018,48,580,03-10-2017,1029745,,Mil Bree,,56297,17-525-8404
9903417,252564,education,7,03-07-2018,39,919,02-08-2018,1547208,,Murray Hoodlass,,56315,18-178-6280
9903418,587952,personal,10,26-09-2017,26,112,02-11-2017,437497,,Shannon Betho,,56320,42-886-5733
9903419,472549,education,10,29-04-2018,21,723,22-04-2018,1064013,,Livia Llewellen,,56327,07-034-7786
9903420,917655,personal,9,23-08-2017,55,596,25-02-2018,607146,,Inga Mumberson,,56411,92-980-3696
9903421,274334,personal,11,11-06-2018,36,883,03-07-2018,1319354,,Burk Shade,,56412,01-701-4745
9903422,584216,home,12,22-02-2018,58,247,09-08-2017,399460,,Gnni de Grey,,56416,78-766-3800
9903423,78138,auto,11,13-01-2018,52,348,30-03-2018,1814387,,Orelia Paulig,,66421,09-061-5311
9903424,590176,auto,11,19-08-2017,41,761,22-01-2018,417243,,Patti Volante,,56421,74-686-9494
9903425,400036,personal,8,02-02-2018,41,951,14-04-2018,1155956,,Zuzana Coggan,,56423,16-104-8163
9903426,834745,auto,8,23-05-2018,57,244,01-02-2018,1621888,,Winona Giovannacci,,56439,96-536-4204
9903427,284863,education,6,19-04-2018,28,623,14-06-2018,460665,,Melonie Huxham,,56454,89-238-2951
9903428,283203,education,9,30-12-2017,29,684,15-09-2017,341020,,Deane Cousen,,56459,75-535-0133
9903429,771857,education,7,08-08-2017,23,617,05-11-2017,1450772,,Bibi Scorah,,56463,72-744-8428
9903430,22989,commercial,9,12-05-2018,17,652,18-03-2018,567552,,Katerine Bank,,56485,10-139-4899
9903431,857569,education,6,14-06-2018,12,235,20-09-2017,221983,,Anne-marie Duffin,,56490,57-838-1452
9903432,340557,auto,9,06-08-2017,20,767,21-07-2018,1615119,,Simonette Bras,,56516,87-060-0529
9903433,812875,personal,10,12-06-2018,41,267,11-08-2017,1539876,,Mariellen Fitzroy,,56544,00-378-6275
9903434,146191,education,10,11-01-2018,34,518,19-11-2017,1383730,,Mel Evangelinos,,56610,55-907-6138
9903435,946474,commercial,6,01-01-2018,30,356,31-08-2017,1627754,,Vincent Melloi,,56621,67-296-1109
9903436,596675,auto,8,03-04-2018,16,729,08-05-2018,711956,,Kerrie Collip,,56628,66-014-1130
9903437,294003,personal,12,26-03-2018,34,612,25-10-2017,566341,,Penn Tale,,56633,74-842-6795
9903438,300958,education,6,19-02-2018,21,739,20-07-2018,1908353,,Effie O' Bee,,56642,95-648-4021
9903439,499409,commercial,11,18-01-2018,49,395,23-10-2017,1639660,,Christine Assel,,56646,43-199-4227
9903440,662334,home,6,26-05-2018,31,830,04-01-2018,1289296,,Candra Knibb,,56700,12-010-8659
9903441,772217,auto,7,02-03-2018,13,718,19-03-2018,1389929,,Willetta Kubalek,,56718,44-656-2496
9903442,709754,auto,9,27-03-2018,14,403,31-03-2018,1079840,,Krisha Salisbury,,56720,51-202-7397
9903443,40257,commercial,9,28-11-2017,45,543,21-04-2018,1605634,,Mikael Burchett,,56748,07-333-6866
9903444,684175,auto,6,01-06-2018,26,785,12-09-2017,761032,,Pippy Adamowitz,,56765,73-664-5018
9903445,929140,education,11,06-01-2018,59,779,27-04-2018,752726,,Konrad Burchnall,,56791,29-728-9043
9903446,414824,personal,10,30-11-2017,45,335,18-04-2018,214528,,Wendall Tapenden,,56798,91-396-6375
9903447,218987,education,8,26-10-2017,17,429,01-03-2018,1167294,,Richmound Tayloe,,56824,37-020-3422
9903448,439575,personal,8,01-05-2018,52,451,04-10-2017,386938,,Chane Gotcher,,56877,34-928-0671
9903449,273123,personal,9,15-07-2018,54,912,16-08-2017,1306719,,Zea Van der Daal,,56894,31-125-0201
9903450,242165,personal,9,11-10-2017,54,673,01-05-2018,374604,,Rube Olyfat,,56911,44-960-7477
9903451,383864,auto,12,18-11-2017,17,765,21-03-2018,1098238,,Justina Posten,,56914,02-231-8255
9903452,742770,commercial,7,08-08-2017,12,974,30-12-2017,846981,,Erinna Aujean,,56923,06-594-7255
9903453,683417,home,8,18-03-2018,33,990,15-06-2018,1605074,,Shandeigh Dugan,,56929,51-512-2413
9903454,662807,auto,11,27-02-2018,31,700,23-06-2018,1781936,,Roanna Parnby,,56934,18-405-2250
9903455,969373,commercial,11,08-04-2018,32,793,04-09-2017,1272897,,Ediva Mucklow,,56953,03-172-1251
9903456,203896,auto,10,23-10-2017,31,267,18-03-2018,241767,,Brittni Dighton,,56974,94-654-5562
9903457,146730,home,9,09-05-2018,14,132,01-09-2017,586032,,Wendall Gurnay,,56982,40-834-5459
9903458,379618,personal,12,02-02-2018,60,532,02-03-2018,1639967,,Kessia Barefoot,,57003,63-662-9313
9903459,427345,home,12,27-10-2017,30,391,22-09-2017,729215,,Ellynn Grimbaldeston,,57044,45-862-7836
9903460,190503,personal,6,29-04-2018,21,493,14-05-2018,282145,,De witt Foffano,,57054,47-612-2106
9903461,910070,personal,11,08-05-2018,26,982,18-09-2017,1898280,,Shoshanna Huchot,,57094,50-200-4199
9903462,678806,education,12,23-08-2017,49,348,14-09-2017,1847906,,Flora Minear,,67101,97-189-8507
9903463,699859,home,9,10-09-2017,16,393,18-09-2017,433140,,Sutton Scoffins,,57101,16-929-5334
9903464,172980,commercial,7,30-06-2018,50,927,24-05-2018,1021726,,Ruggiero Ruslin,,57120,91-715-0706
9903465,866354,personal,9,14-12-2017,32,689,08-05-2018,1051511,,August Fehners,,57146,79-895-1068
9903466,785521,commercial,7,18-04-2018,23,789,19-12-2017,1754840,,Dalis Anning,,57226,72-154-2117
9903467,44249,personal,10,10-02-2018,38,746,18-02-2018,1515356,,Eldredge Carson,,57229,21-333-7867
9903468,484657,home,6,03-01-2018,42,924,07-01-2018,1973737,,Warren Beeden,,57269,77-281-1491
9903469,626348,auto,11,19-10-2017,21,987,26-04-2018,1900998,,Ethelda Roads,,57278,45-257-4257
9903470,138512,education,7,27-09-2017,15,576,24-10-2017,779440,,Rikki Witton,,57280,40-577-7402
9903471,969646,personal,6,08-07-2018,42,447,05-08-2017,637485,,Diego Yakolev,,57294,72-663-9702
9903472,159838,auto,9,11-03-2018,50,949,03-12-2017,328177,,Bentley Deedes,,57339,85-245-9714
9903473,674509,home,6,25-04-2018,56,676,11-08-2017,157120,,Ignace Armatage,,57343,10-743-9988
9903474,162718,home,6,13-09-2017,48,134,05-09-2017,1140784,,Karlen Barrott,,57351,92-300-3866
9903475,320670,home,11,25-05-2018,42,741,14-08-2017,1133722,,Marchall Chinge de Hals,,57356,05-596-9751
9903476,577553,commercial,11,08-12-2017,47,948,30-05-2018,1502058,,Jessamyn Burles,,57366,63-741-9110
9903477,133341,home,12,20-04-2018,30,571,21-06-2018,380415,,Horacio Villa,,57370,58-728-8679
9903478,612677,personal,8,07-08-2017,47,294,01-04-2018,501101,,Godard Seal,,57371,76-128-3251
9903479,334856,personal,12,30-04-2018,58,568,20-09-2017,531549,,Lloyd Sidey,,57396,11-970-6785
9903480,474575,commercial,11,25-01-2018,39,234,08-08-2017,1758087,,Kenon Secombe,,57402,18-807-5280
9903481,354567,commercial,9,26-03-2018,53,848,19-01-2018,1627738,,Marcelia Georgius,,57417,89-979-1667
9903482,417498,education,11,21-12-2017,57,683,05-04-2018,672783,,Donall Jope,,57426,92-796-6743
9903483,581866,home,9,20-08-2017,23,264,03-03-2018,1952628,,Tiena Licence,,57434,52-787-3188
9903484,874907,commercial,7,16-12-2017,14,857,02-08-2018,1313516,,Beaufort Favell,,57435,20-846-6688
9903485,831413,personal,8,03-07-2018,37,200,13-05-2018,1645610,,Imogen Dives,,57441,55-631-8330
9903486,328139,education,12,01-06-2018,50,585,31-05-2018,1441026,,Shannon Shird,,57443,63-610-6583
9903487,479275,personal,10,03-06-2018,57,941,10-03-2018,73689,,Georgiana Klejin,,57445,82-084-2910
9903488,838481,commercial,9,18-12-2017,43,481,16-02-2018,61370,,Montague Julyan,,57477,79-350-9997
9903489,255177,home,9,10-03-2018,57,237,11-06-2018,1383461,,Timmie Coursor,,57485,17-620-2413
9903490,490279,commercial,10,16-07-2018,51,491,07-01-2018,689196,,Halie Cullen,,57530,43-015-2395
9903491,122047,education,12,08-11-2017,28,447,13-06-2018,1947021,,Sabrina Grzelczyk,,57554,54-509-6232
9903492,242091,home,11,31-12-2017,16,477,20-04-2018,763863,,Axel Pontin,,57563,04-285-6275
9903493,849925,personal,10,20-07-2018,34,177,18-02-2018,744093,,Bertie Elphinston,,57597,93-922-0845
9903494,291778,education,7,01-06-2018,54,475,25-01-2018,155752,,Clemence Foddy,,57619,24-100-6276
9903495,570794,commercial,9,13-10-2017,40,821,06-07-2018,365777,,Colin Twitching,,57641,98-350-5380
9903496,683448,home,8,14-03-2018,55,234,05-07-2018,683981,,Janot Tampion,,57644,40-344-0983
9903497,890171,home,11,24-10-2017,35,991,20-11-2017,504121,,Lucho Pritchett,,57646,21-493-9848
9903498,986360,personal,11,30-10-2017,18,689,07-11-2017,667367,,Silas Gillease,,57648,04-988-3858
9903499,693586,home,12,21-04-2018,41,454,22-04-2018,1900963,,Astrix Thoresby,,57658,27-465-5237
9903500,465878,commercial,11,01-10-2017,15,380,12-03-2018,89590,,Karylin Sach,,57701,93-335-4344
9903501,428323,personal,10,29-11-2017,60,892,28-05-2018,1991465,,Emeline Opie,,57770,31-897-0780
9903502,956148,auto,8,09-08-2017,12,427,21-08-2017,1092849,,Brinn Darnell,,57805,52-892-0888
9903503,669409,home,12,12-04-2018,49,728,02-11-2017,1317298,,Torr Tufts,,57815,37-480-1383
9903504,560854,commercial,10,02-10-2017,58,827,21-03-2018,952677,,Syd Vasilyevski,,57838,40-517-0042
9903505,327222,commercial,10,23-12-2017,33,384,10-08-2017,231040,,Mace Clemonts,,57895,46-933-1071
9903506,824268,home,9,17-07-2018,26,415,07-01-2018,605929,,Quint Towhey,,57915,64-692-4999
9903507,171000,auto,11,08-02-2018,26,205,07-02-2018,1961243,,Lorry Cornew,,57975,07-464-2938
9903508,96179,education,12,02-07-2018,27,239,28-06-2018,1793310,,Vittorio Matz,,58014,65-947-9443
9903509,292232,education,11,14-02-2018,57,756,25-05-2018,1872663,,Stanly Kearsley,,58043,83-841-3800
9903510,541820,auto,7,15-10-2017,14,880,28-10-2017,1251230,,Chelsie Ribbens,,58047,60-530-2004
9903511,653734,commercial,12,13-12-2017,34,528,27-05-2018,1429725,,Lilias Granham,,58083,38-573-0068
9903512,559166,home,12,21-01-2018,46,474,24-12-2017,1325509,,Estevan Dingley,,58093,27-659-0406
9903513,610674,education,11,05-09-2017,58,394,21-11-2017,617087,,Hamish Collard,,58121,76-025-3060
9903514,599656,commercial,8,29-01-2018,13,275,23-02-2018,60906,,Jazmin Saxelby,,58126,97-566-7824
9903515,95003,education,11,07-07-2018,40,318,10-04-2018,906106,,Sibelle Penberthy,,58142,63-547-7174
9903516,422207,education,11,26-02-2018,59,347,30-09-2017,288532,,Joey Smidmor,,58150,93-091-2586
9903517,581964,commercial,11,04-09-2017,40,905,06-10-2017,1394335,,Brody Starmore,,58179,26-611-0632
9903518,813621,education,11,05-12-2017,48,839,31-03-2018,1209353,,Eduard Skirving,,58207,38-932-8749
9903519,785094,home,6,24-11-2017,12,358,17-03-2018,1889666,,Lynn Juett,,58209,35-338-2197
9903520,684458,commercial,7,24-08-2017,37,845,22-05-2018,605621,,Kirby MacCaughen,,58251,18-308-8590
9903521,502653,commercial,9,07-12-2017,59,840,09-07-2018,627939,,Charlotta Kittman,,58343,01-026-8913
9903522,653906,personal,10,16-07-2018,54,998,04-11-2017,1017716,,Parker Duckerin,,68369,79-165-2475
9903523,817000,education,12,27-04-2018,51,823,29-07-2018,242616,,Kailey Hubery,,58369,72-041-7321
9903524,575393,auto,11,02-05-2018,58,183,17-07-2018,1057140,,Herrick Polye,,58386,33-463-7333
9903525,797510,home,10,20-09-2017,55,868,07-11-2017,1465010,,Josias Weyman,,58399,56-987-4089
9903526,64651,personal,8,03-12-2017,31,424,15-10-2017,1734233,,Amble Carass,,68405,66-960-5823
9903527,311217,home,10,09-04-2018,53,796,14-10-2017,355458,,Jacquenette Burdin,,58482,81-664-6571
9903528,468274,auto,9,12-11-2017,34,581,26-06-2018,465267,,Rosamund McQuin,,68506,62-174-8855
9903529,20075,education,6,27-12-2017,12,942,27-04-2018,382813,,Ebonee Kalinsky,,58513,13-768-7363
9903530,33716,personal,6,14-08-2017,15,727,21-12-2017,1789887,,Berkie Pagan,,58583,50-986-2502
9903531,686950,commercial,6,09-10-2017,58,655,28-01-2018,862691,,Darryl MacAnelley,,58619,97-271-7597
9903532,203854,personal,10,15-02-2018,53,586,18-11-2017,1939532,,Perren Boanas,,58624,57-418-1713
9903533,511612,commercial,7,02-03-2018,25,551,15-08-2017,386901,,Rosalind O'Keenan,,58663,80-541-8715
9903534,682605,personal,7,18-03-2018,37,545,13-07-2018,1774793,,Leeland Flacke,,58666,68-984-5764
9903535,933589,home,7,26-01-2018,26,278,29-12-2017,113903,,Bambi Fullerlove,,58668,55-526-3045
9903536,939448,education,10,22-09-2017,34,539,11-02-2018,1609873,,Dana Heckner,,58673,39-617-0607
9903537,994405,commercial,6,15-01-2018,30,498,11-02-2018,1719889,,Judi Mullin,,58692,87-285-7407
9903538,367344,auto,11,16-05-2018,35,527,15-12-2017,1314373,,Arlen Aleksankov,,58700,74-697-2169
9903539,857774,personal,11,15-06-2018,12,117,23-02-2018,382730,,Dav Scholcroft,,58750,50-408-3169
9903540,712982,personal,9,18-06-2018,43,299,19-08-2017,1578677,,Spike Pentin,,58800,12-576-4359
9903541,159302,commercial,7,13-11-2017,14,255,10-06-2018,1005389,,Kania Milner,,58823,35-088-8458
9903542,19484,home,8,13-05-2018,36,659,27-11-2017,1561243,,Christi Perelli,,58872,13-501-4694
9903543,116876,home,12,02-07-2018,51,773,24-01-2018,794065,,Kikelia Corstorphine,,58873,96-735-0858
9903544,59545,auto,11,23-02-2018,33,488,27-08-2017,736396,,Amalea Scading,,58881,99-559-8743
9903545,957846,commercial,7,01-06-2018,54,823,16-08-2017,272648,,Beniamino Jouaneton,,58908,65-430-6412
9903546,280607,personal,11,25-11-2017,32,522,24-05-2018,362581,,Ardella Sharland,,58926,42-122-9901
9903547,603024,commercial,6,14-06-2018,26,837,09-05-2018,671939,,Nanon Howsego,,58933,20-788-3192
9903548,15762,home,6,11-06-2018,54,116,20-05-2018,268273,,Sandie Cayette,,58945,36-086-2553
9903549,468038,commercial,12,01-05-2018,18,809,25-07-2018,322584,,Pattie Groves,,58975,76-932-7805
9903550,393132,auto,9,18-03-2018,39,355,03-04-2018,1279411,,Corabelle Lamperd,,58984,95-438-0778
9903551,983558,personal,7,12-11-2017,51,175,19-10-2017,78804,,Cassaundra Downham,,59030,30-352-0683
9903552,410371,home,8,29-01-2018,37,669,26-12-2017,739036,,Miguel Lieb,,59035,26-640-9631
9903553,708430,personal,7,18-01-2018,17,886,28-01-2018,1083408,,Abbe Ruddle,,59100,53-321-8982
9903554,472881,auto,7,08-10-2017,55,438,17-03-2018,244391,,Mead Drohun,,59120,43-952-0630
9903555,546715,commercial,11,15-09-2017,40,633,10-02-2018,1139928,,Grata Latimer,,59202,49-269-7712
9903556,254873,education,6,30-11-2017,16,525,20-03-2018,881679,,Mira Clayson,,59216,71-701-4934
9903557,895751,commercial,8,14-09-2017,58,747,31-08-2017,1787954,,Cece Rosekilly,,59224,11-383-9610
9903558,971106,auto,9,19-02-2018,35,509,19-11-2017,934871,,Gardener Hugenin,,59245,50-647-8160
9903559,830773,education,6,18-03-2018,21,782,07-01-2018,1363341,,Gerri Yushin,,59246,13-793-7868
9903560,742384,education,8,20-09-2017,21,861,25-03-2018,542753,,Martita Daftor,,59255,20-866-9770
9903561,788011,home,6,06-10-2017,45,435,20-01-2018,1239433,,Clari Daice,,59327,47-628-3900
9903562,963516,education,8,30-07-2018,24,639,05-06-2018,1949615,,Ramonda Piotr,,59332,07-891-6933
9903563,282821,education,12,26-05-2018,41,416,25-08-2017,339697,,Harri Oneill,,59347,12-972-3966
9903564,678842,home,11,19-04-2018,14,519,27-10-2017,786687,,Waylan Degue,,59412,98-676-1216
9903565,940964,auto,10,19-06-2018,28,387,15-05-2018,410367,,Melicent Chippendale,,59420,33-922-4938
9903566,13827,personal,8,24-04-2018,28,232,09-02-2018,1639405,,Ashbey Forst,,59438,63-271-0663
9903567,783298,commercial,8,10-03-2018,57,829,21-08-2017,948580,,Hagen Bellchamber,,59452,47-779-0412
9903568,603616,auto,8,13-02-2018,13,591,18-07-2018,248388,,Jo Powter,,69479,30-476-9343
9903569,104626,commercial,6,06-09-2017,12,185,09-09-2017,766809,,Gianna Liverseege,,59563,15-773-6113
9903570,492712,education,7,24-06-2018,13,783,30-09-2017,415259,,Rourke Pharaoh,,69589,43-725-1333
9903571,877160,auto,11,17-10-2017,55,519,12-01-2018,796862,,Abby Carrol,,59599,57-904-5266
9903572,885022,auto,10,08-02-2018,35,902,23-04-2018,1272631,,Rafaello Sproul,,59642,52-720-0096
9903573,339376,home,6,03-04-2018,59,832,15-05-2018,871665,,Juliann Nethercott,,59652,73-328-5352
9903574,111889,education,11,01-02-2018,52,337,05-08-2017,1531815,,Sabina Ternott,,59654,59-661-2077
9903575,64977,personal,9,22-02-2018,17,300,13-01-2018,1726243,,Packston Shoutt,,59665,33-768-8042
9903576,853733,personal,9,07-02-2018,20,326,04-09-2017,803227,,Rainer Siggers,,59708,00-341-9647
9903577,788794,personal,8,21-09-2017,53,277,02-03-2018,777481,,Egbert Paddefield,,59721,49-383-0430
9903578,545516,education,7,16-01-2018,32,564,02-11-2017,948051,,Nickolaus Blasli,,59736,05-229-9808
9903579,258724,home,9,02-06-2018,16,276,10-12-2017,666057,,Elvis Haulkham,,59743,15-891-1671
9903580,784355,personal,7,24-04-2018,42,345,22-05-2018,271196,,Lara Castrillo,,69757,03-437-8679
9903581,260970,education,6,28-05-2018,53,429,27-02-2018,1035478,,Eddi Willstrop,,59759,16-764-9007
9903582,829986,home,12,22-12-2017,43,379,02-12-2017,903130,,Serge Hellin,,59778,85-966-1523
9903583,692424,commercial,11,15-01-2018,56,123,28-10-2017,1165683,,Jeramey Gilchrist,,59780,98-437-4101
9903584,474318,auto,8,19-06-2018,41,384,05-11-2017,1090675,,Maudie Dougharty,,59810,79-717-2691
9903585,305224,personal,8,23-12-2017,16,559,24-04-2018,871475,,Alidia Jarrett,,69832,47-824-6976
9903586,677115,education,10,06-05-2018,31,151,13-01-2018,1333325,,Fifi Ruskin,,59832,85-746-9708
9903587,224523,home,6,27-08-2017,14,306,21-02-2018,572809,,Margalo Whiskerd,,59833,77-194-8737
9903588,892711,home,8,07-09-2017,39,845,07-09-2017,1695581,,Hermione Charke,,59842,70-156-3528
9903589,452737,home,10,16-09-2017,45,220,09-08-2017,606145,,Alexei Kassman,,59872,10-675-6699
9903590,626021,home,6,27-07-2018,13,476,10-01-2018,445482,,Morris Saltsberger,,59889,40-088-8887
9903591,923920,commercial,12,17-10-2017,49,860,13-09-2017,1335590,,Onfre Alven,,59912,17-835-7967
9903592,896848,commercial,12,09-10-2017,17,421,17-07-2018,1041275,,Lion Kunneke,,59930,08-227-2496
9903593,829561,auto,9,27-02-2018,50,917,12-09-2017,246682,,Velma Dowdeswell,,59947,44-016-9504
9903594,689672,commercial,10,13-11-2017,51,948,16-10-2017,1494321,,Aryn Hinners,,59982,70-070-1955
9903595,855717,auto,12,12-07-2018,24,759,01-06-2018,184188,,Brand Goddard,,59993,05-051-3882
9903596,627770,auto,10,27-10-2017,57,286,08-01-2018,1502169,,Barny Cattell,,50217,51-777-3794
9903597,228129,home,9,22-06-2018,38,774,23-09-2017,54751,,Glori Wattisham,,50223,55-742-4636
9903598,218416,auto,9,05-10-2017,30,567,22-01-2018,1206476,,Madalyn Greep,,50226,36-454-7643
9903599,561060,education,12,25-10-2017,21,606,11-03-2018,1974749,,Leslie Hedman,,50236,89-763-8589
9903600,908319,education,9,01-02-2018,16,634,18-09-2017,226035,,Carmine Kesteven,,50246,11-341-3860
9903601,82603,personal,8,03-12-2017,17,704,16-02-2018,1103433,,Whitney Bourgour,,50256,55-918-9439
9903602,357506,commercial,8,23-07-2018,14,389,24-12-2017,1252113,,Amaleta Sprionghall,,50265,52-598-4035
9903603,278098,auto,6,25-09-2017,14,747,03-03-2018,1062165,,Raynard Grimme,,50271,19-530-2531
9903604,311041,home,6,03-07-2018,29,667,11-06-2018,917014,,Yule Ickovitz,,50277,25-405-7506
9903605,730631,education,6,07-02-2018,38,439,08-12-2017,760985,,Rosabel Jenny,,50279,49-540-8725
9903606,803340,home,11,31-07-2018,19,335,12-06-2018,783491,,Elissa Jelkes,,50291,09-685-6245
9903607,303939,auto,9,02-05-2018,41,193,11-12-2017,1684692,,Yolanthe Mill,,50345,97-630-8053
9903608,835157,commercial,11,06-10-2017,32,915,29-06-2018,595180,,Briggs Waller-Bridge,,60351,97-836-1801
9903609,626533,personal,10,31-01-2018,45,307,28-03-2018,1096625,,Traver O'Lennane,,50367,98-063-7390
9903610,523477,auto,7,02-05-2018,16,247,09-12-2017,883849,,Lark Feander,,50368,30-895-7884
9903611,694866,home,9,12-03-2018,20,496,17-07-2018,271590,,Moyra Harback,,50386,28-456-6190
9903612,883918,personal,8,06-05-2018,22,974,07-01-2018,428257,,Raynell Porcher,,50430,07-087-9230
9903613,234577,commercial,8,18-09-2017,16,124,11-02-2018,365928,,Melitta Willimont,,50432,09-882-5073
9903614,560894,home,12,07-10-2017,48,728,22-02-2018,1951823,,Pietro Grave,,50456,29-991-7970
9903615,567579,personal,11,14-06-2018,17,449,05-05-2018,837005,,Olenolin Abramowitch,,50485,79-803-8928
9903616,775710,auto,11,26-12-2017,38,923,11-02-2018,1707169,,Michal Winthrop,,50509,00-362-6749
9903617,669092,auto,7,09-02-2018,58,945,27-09-2017,1787679,,Milzie Binion,,50545,15-102-1372
9903618,76444,commercial,11,30-12-2017,43,115,25-08-2017,1285908,,Emlynn Cockburn,,50546,85-534-9412
9903619,537431,home,9,24-12-2017,50,256,10-08-2017,1471763,,Judi Glusby,,50556,91-085-9846
9903620,448864,education,12,30-04-2018,59,158,11-05-2018,1627300,,Lonnard Gersam,,50580,55-961-8858
9903621,558178,education,6,22-07-2018,59,538,03-09-2017,366021,,Dominica Tremblett,,50597,35-800-1373
9903622,746374,commercial,10,02-08-2018,26,590,09-12-2017,664513,,Caryl Wardrop,,50606,35-168-1468
9903623,824530,education,10,19-09-2017,58,133,03-01-2018,1919181,,Libbi Galway,,50632,34-057-8789
9903624,213743,home,9,11-02-2018,57,528,05-12-2017,943868,,Annora Bracci,,50635,48-068-6026
9903625,929382,home,12,25-02-2018,24,507,16-07-2018,1732666,,Sherilyn Farquharson,,50679,88-469-3280
9903626,811520,personal,10,17-06-2018,48,699,06-06-2018,1897758,,Tommy Ashby,,50691,74-565-3031
9903627,239150,personal,6,09-06-2018,39,968,08-08-2017,813591,,Bertie Lacoste,,50700,78-333-8694
9903628,819808,home,6,04-10-2017,48,147,07-08-2017,838588,,Ced Russan,,60714,27-591-8826
9903629,630511,auto,11,02-08-2018,60,594,04-11-2017,531301,,Karalee Martyns,,50760,37-814-0381
9903630,984986,auto,10,27-12-2017,38,406,15-01-2018,1780162,,Fulvia Drewery,,50772,56-504-3448
9903631,391179,personal,8,11-03-2018,58,840,07-11-2017,1948488,,Barron Grassot,,64777,20-462-3446
9903632,469716,home,6,14-07-2018,42,393,24-02-2018,90076,,Jacquenette Labet,,60777,45-474-8635
9903633,376778,education,7,18-08-2017,53,183,02-03-2018,1409834,,Deirdre Gingel,,50801,93-364-4683
9903634,895310,personal,12,12-09-2017,18,294,28-08-2017,462709,,Shalne Swadon,,50819,50-981-4572
9903635,94778,education,12,12-03-2018,37,940,16-09-2017,1751738,,Mel Chesterfield,,50912,95-472-6817
9903636,231536,home,6,14-05-2018,27,964,24-07-2018,611123,,Nikolia Rizzardo,,50924,01-868-9246
9903637,864897,home,6,22-12-2017,48,195,22-03-2018,824538,,Fielding Christauffour,,50926,39-270-0135
9903638,902620,personal,12,28-07-2018,39,310,09-04-2018,1386182,,Piotr Maciejewski,,50949,25-039-7429
9903639,918675,home,7,09-06-2018,28,470,24-09-2017,732550,,Camille Frantsev,,50951,02-993-1461
9903640,40391,home,10,10-10-2017,54,870,16-10-2017,1767751,,Sybille Edgler,,50958,54-523-5215
9903641,901452,home,7,27-04-2018,35,907,23-05-2018,563830,,Melony Pitchford,,50961,00-936-1755
9903642,219058,auto,12,06-11-2017,45,410,01-08-2018,946769,,Sutherland Paulino,,50995,97-924-5473
9903643,570851,personal,6,03-02-2018,39,202,07-03-2018,1177887,,Merla Benettini,,51004,86-192-2955
9903644,610567,commercial,7,11-04-2018,49,749,12-11-2017,887262,,Mariska Bridges,,51025,18-678-2255
9903645,61407,commercial,10,11-12-2017,38,799,03-12-2017,298286,,Vanni Pawsey,,51071,63-826-7301
9903646,602374,education,10,10-03-2018,14,844,13-01-2018,87291,,Sonya Pineaux,,51081,38-825-3435
9903647,934461,auto,9,15-11-2017,45,159,05-06-2018,1789556,,Kyle Cullinan,,51097,51-716-9797
9903648,712509,personal,8,03-05-2018,13,411,30-09-2017,1778787,,Janey Tithecote,,61102,68-838-9572
9903649,997120,education,10,01-11-2017,44,296,10-08-2017,595332,,Thomasina Emblen,,51102,79-859-1079
9903650,840653,home,8,25-08-2017,26,563,14-03-2018,1440023,,Shauna Labbey,,51160,86-422-6840
9903651,710966,personal,9,20-06-2018,46,951,23-05-2018,1361454,,Ruthann Vanderson,,51213,60-560-7395
9903652,915742,home,10,08-09-2017,56,127,16-04-2018,484304,,Mahmud Pflieger,,51218,96-415-8589
9903653,739737,commercial,11,20-06-2018,53,451,05-12-2017,1060823,,Odele Sleightholme,,51252,35-205-3562
9903654,643750,personal,9,22-11-2017,23,634,16-04-2018,231274,,Olenka McCarrick,,51328,77-222-2108
9903655,260778,auto,10,08-05-2018,34,733,05-02-2018,1074289,,Marcus Harsnep,,51389,82-972-2019
9903656,617723,commercial,12,12-07-2018,48,477,09-10-2017,706405,,Carmon Colecrough,,51463,05-168-8877
